longitude,latitude,depth,dist_to_land,avg_wave_height,ncf,lcoe,substructure,capacity,fixed_bottom,net_value,avg_wind_speed,score
-87.5318,29.517,67.10,86.55,0.88,0.38,139,Semi,0.28,False,-97.0,7.25,-36.86
-87.4211,29.5083,148.04,89.26,0.88,0.37,144,Semi,0.28,False,-102.0,7.25,-37.74
-87.3104,29.4995,321.06,94.24,0.88,0.36,151,Semi,0.28,False,-109.0,7.25,-39.24
-87.1997,29.4906,384.70,99.36,0.86,0.37,147,Semi,0.28,False,-105.0,7.25,-38.85
-87.089,29.4815,429.73,103.85,0.86,0.37,149,Semi,0.28,False,-110.0,7.25,-40.7
-86.9784,29.4724,498.91,107.6,0.86,0.37,151,Semi,0.28,False,-112.0,7.25,-41.44
-86.8677,29.4631,449.50,111.3,0.86,0.37,151,Semi,0.33,False,-113.0,6.75,-41.81
-86.7571,29.4537,367.72,113.47,0.85,0.37,151,Semi,0.33,False,-112.0,6.75,-41.44
-86.6466,29.4442,313.28,114.88,0.83,0.37,151,Semi,0.33,False,-112.0,6.75,-41.44
-86.536,29.4346,264.78,115.69,0.83,0.37,150,Semi,0.33,False,-111.0,6.75,-41.07
-86.4255,29.4248,225.08,111.86,0.83,0.36,152,Semi,0.33,False,-113.0,6.75,-40.68
-86.315,29.415,189.77,107.08,0.83,0.36,152,Semi,0.28,False,-113.0,6.75,-40.68
-86.2045,29.4051,151.63,101.45,0.78,0.37,146,Semi,0.28,False,-108.0,7.25,-39.96
-86.0941,29.395,107.91,93.27,0.78,0.37,145,Semi,0.28,False,-106.0,7.25,-39.22
-85.9837,29.3848,71.27,84.93,0.78,0.37,144,Semi,0.28,False,-105.0,7.25,-38.85
-85.8733,29.3745,55.71,77.21,0.78,0.37,142,Semi,0.28,False,-104.0,7.25,-38.48
-85.7629,29.3641,49.19,70.31,0.74,0.37,141,Semi,0.28,False,-103.0,7.25,-38.11
-85.6526,29.3536,46.26,63.47,0.67,0.37,140,Semi,0.28,False,-102.0,7.25,-37.74
-85.5423,29.343,41.48,59.21,0.67,0.37,141,Semi,0.28,False,-103.0,7.25,-38.11
-85.4462,29.3371,37.32,56.29,0.67,0.37,142,Jacket,0.28,True,-103.0,6.75,-38.11
-88.743,29.7023,11.88,69.48,0.72,0.4,119,Monopile,0.22,True,-70.0,7.25,-28.0
-88.6319,29.6948,20.70,77.19,0.87,0.4,125,Monopile,0.28,True,-75.0,7.25,-30.0
-88.5208,29.6873,31.76,81.63,0.87,0.41,130,Jacket,0.28,True,-82.0,7.25,-33.62
-88.4097,29.6796,39.09,85.89,0.87,0.4,133,Jacket,0.28,True,-86.0,7.25,-34.4
-88.2987,29.6717,39.37,86.47,0.87,0.4,135,Jacket,0.28,True,-87.0,7.25,-34.800000000000004
-88.1876,29.6638,38.34,82.81,0.89,0.39,136,Jacket,0.28,True,-88.0,7.25,-34.32
-88.0766,29.6558,39.09,79.18,0.89,0.4,135,Jacket,0.28,True,-94.0,7.25,-37.6
-87.9656,29.6476,40.08,76.52,0.89,0.39,131,Semi,0.28,False,-90.0,7.25,-35.1
-87.8547,29.6394,39.80,74.31,0.89,0.39,133,Semi,0.28,False,-92.0,7.25,-35.88
-87.7437,29.631,38.77,72.57,0.88,0.38,138,Jacket,0.28,True,-97.0,7.25,-36.86
-87.6328,29.6225,43.13,74.13,0.88,0.38,136,Semi,0.28,False,-94.0,7.25,-35.72
-87.5219,29.6139,60.74,76.34,0.88,0.39,135,Semi,0.28,False,-94.0,7.25,-36.660000000000004
-87.4111,29.6052,74.54,79.41,0.88,0.39,136,Semi,0.28,False,-94.0,7.25,-36.660000000000004
-87.3002,29.5963,196.88,84.96,0.88,0.38,139,Semi,0.28,False,-97.0,7.25,-36.86
-87.1894,29.5874,293.23,90.66,0.86,0.38,143,Semi,0.28,False,-101.0,7.25,-38.38
-87.0786,29.5783,306.48,95.08,0.86,0.37,145,Semi,0.28,False,-107.0,7.25,-39.589999999999996
-86.9678,29.5692,302.09,97.96,0.86,0.37,146,Semi,0.28,False,-108.0,7.25,-39.96
-86.8571,29.5599,286.96,100.81,0.86,0.37,147,Semi,0.28,False,-109.0,7.25,-40.33
-86.7463,29.5505,261.18,102.79,0.84,0.37,148,Semi,0.28,False,-109.0,7.25,-40.33
-86.6356,29.541,232.48,104.36,0.83,0.37,148,Semi,0.28,False,-110.0,7.25,-40.7
-86.525,29.5313,202.52,105.44,0.83,0.37,148,Semi,0.28,False,-109.0,7.25,-40.33
-86.4143,29.5216,171.06,102.82,0.83,0.37,147,Semi,0.28,False,-109.0,7.25,-40.33
-86.3037,29.5118,140.40,99.43,0.83,0.36,149,Semi,0.28,False,-110.0,7.25,-39.6
-86.1931,29.5018,107.57,94.87,0.78,0.37,146,Semi,0.28,False,-107.0,7.25,-39.589999999999996
-86.0825,29.4917,78.50,86.81,0.78,0.37,143,Semi,0.28,False,-105.0,7.25,-38.85
-85.972,29.4815,54.78,78.51,0.78,0.37,142,Semi,0.28,False,-104.0,7.25,-38.48
-85.8615,29.4712,41.37,70.43,0.78,0.37,141,Semi,0.28,False,-103.0,7.25,-38.11
-85.751,29.4608,36.27,62.63,0.73,0.37,141,Jacket,0.28,True,-103.0,7.25,-38.11
-85.6405,29.4503,26.88,54.89,0.67,0.37,137,Jacket,0.28,True,-99.0,7.25,-36.63
-85.5318,29.4388,24.01,50.03,0.67,0.37,136,Jacket,0.28,True,-98.0,7.25,-36.26
-88.7345,29.7992,10.69,75.08,0.52,0.36,133,Monopile,0.22,True,-85.0,7.25,-30.599999999999998
-88.6232,29.7918,21.06,81.88,0.66,0.4,127,Monopile,0.28,True,-79.0,7.25,-31.6
-88.512,29.7842,30.12,83.03,0.67,0.4,131,Jacket,0.28,True,-83.0,7.25,-33.2
-88.4008,29.7765,35.78,83.85,0.69,0.4,134,Jacket,0.28,True,-86.0,7.25,-34.4
-88.2896,29.7686,37.35,81.57,0.72,0.39,136,Jacket,0.28,True,-88.0,7.25,-34.32
-88.1785,29.7607,36.95,75.71,0.78,0.39,136,Jacket,0.28,True,-88.0,7.25,-34.32
-88.0673,29.7527,36.35,69.93,0.79,0.39,135,Jacket,0.28,True,-93.0,7.25,-36.27
-87.9562,29.7445,36.58,66.37,0.81,0.39,134,Jacket,0.28,True,-92.0,7.25,-35.88
-87.8451,29.7362,38.72,63.86,0.82,0.39,135,Jacket,0.28,True,-93.0,7.25,-36.27
-87.7341,29.7278,38.58,61.87,0.84,0.39,134,Jacket,0.28,True,-93.0,7.25,-36.27
-87.623,29.7193,37.20,63.65,0.85,0.39,134,Jacket,0.28,True,-92.0,7.25,-35.88
-87.512,29.7107,43.99,66.16,0.87,0.39,132,Semi,0.28,False,-91.0,7.25,-35.49
-87.401,29.702,63.10,69.62,0.88,0.39,133,Semi,0.28,False,-91.0,7.25,-35.49
-87.29,29.6931,156.08,75.76,0.88,0.39,136,Semi,0.28,False,-94.0,7.25,-36.660000000000004
-87.1791,29.6842,238.42,82.06,0.86,0.38,139,Semi,0.28,False,-101.0,7.25,-38.38
-87.0682,29.6751,240.79,86.4,0.86,0.38,141,Semi,0.28,False,-103.0,7.25,-39.14
-86.9572,29.6659,230.89,88.36,0.86,0.38,143,Semi,0.28,False,-104.0,7.25,-39.52
-86.8464,29.6567,217.30,90.32,0.86,0.37,144,Semi,0.28,False,-106.0,7.25,-39.22
-86.7355,29.6472,200.17,92.13,0.84,0.37,145,Semi,0.28,False,-107.0,7.25,-39.589999999999996
-86.6247,29.6377,180.24,93.85,0.83,0.37,146,Semi,0.28,False,-107.0,7.25,-39.589999999999996
-86.5139,29.6281,159.03,95.21,0.83,0.37,146,Semi,0.28,False,-107.0,7.25,-39.589999999999996
-86.4031,29.6184,134.09,93.71,0.83,0.37,146,Semi,0.28,False,-107.0,7.25,-39.589999999999996
-86.2924,29.6085,103.87,91.63,0.82,0.37,145,Semi,0.28,False,-107.0,7.25,-39.589999999999996
-86.1816,29.5985,80.37,88.11,0.78,0.37,144,Semi,0.28,False,-105.0,7.25,-38.85
-86.0709,29.5884,63.26,80.3,0.78,0.37,142,Semi,0.28,False,-104.0,7.25,-38.48
-85.9603,29.5782,43.30,72.21,0.78,0.37,141,Semi,0.28,False,-103.0,7.25,-38.11
-85.8496,29.5679,38.41,63.86,0.78,0.37,143,Jacket,0.28,True,-104.0,7.25,-38.48
-85.739,29.5575,32.15,55.16,0.71,0.37,139,Jacket,0.28,True,-100.0,7.25,-37.0
-85.6284,29.547,23.78,46.55,0.67,0.37,135,Monopile,0.28,True,-96.0,7.25,-35.519999999999996
-88.7259,29.8961,10.82,70.2,0.54,0.36,134,Monopile,0.22,True,-85.0,7.25,-30.599999999999998
-88.6146,29.8886,21.56,76.25,0.64,0.39,128,Monopile,0.28,True,-80.0,7.25,-31.200000000000003
-88.5032,29.881,28.61,76.57,0.64,0.39,132,Jacket,0.28,True,-84.0,7.25,-32.76
-88.3919,29.8733,33.34,76.57,0.64,0.39,134,Jacket,0.28,True,-86.0,7.25,-33.54
-88.2806,29.8655,34.12,73.61,0.65,0.39,135,Jacket,0.28,True,-87.0,7.25,-33.93
-88.1693,29.8576,34.25,67.25,0.7,0.38,135,Jacket,0.28,True,-87.0,7.25,-33.06
-88.058,29.8495,33.22,60.96,0.7,0.38,134,Jacket,0.28,True,-92.0,7.25,-34.96
-87.9468,29.8413,32.47,56.83,0.7,0.38,132,Jacket,0.28,True,-90.0,7.25,-34.2
-87.8356,29.833,34.43,53.71,0.7,0.39,131,Jacket,0.28,True,-89.0,7.25,-34.71
-87.7244,29.8247,34.70,51.24,0.72,0.39,130,Jacket,0.28,True,-88.0,7.25,-34.32
-87.6132,29.8161,35.65,53.45,0.73,0.39,129,Jacket,0.28,True,-88.0,7.25,-34.32
-87.5021,29.8075,37.56,56.57,0.73,0.39,130,Jacket,0.28,True,-89.0,7.25,-34.71
-87.3909,29.7988,52.88,60.69,0.73,0.39,130,Semi,0.28,False,-89.0,7.25,-34.71
-87.2798,29.7899,106.58,67.64,0.75,0.39,132,Semi,0.28,False,-91.0,7.25,-35.49
-87.1687,29.781,179.18,74.77,0.77,0.39,135,Semi,0.28,False,-97.0,7.25,-37.83
-87.0577,29.7719,209.40,78.91,0.78,0.38,138,Semi,0.28,False,-100.0,7.25,-38.0
-86.9467,29.7627,194.28,79.44,0.79,0.38,139,Semi,0.28,False,-101.0,7.25,-38.38
-86.8356,29.7534,179.19,80.0,0.8,0.38,141,Semi,0.28,False,-102.0,7.25,-38.76
-86.7247,29.744,163.33,81.53,0.78,0.37,142,Semi,0.28,False,-104.0,7.25,-38.48
-86.6137,29.7345,146.63,83.51,0.79,0.37,143,Semi,0.28,False,-104.0,7.25,-38.48
-86.5028,29.7248,130.09,85.11,0.8,0.37,144,Semi,0.28,False,-105.0,7.25,-38.85
-86.3919,29.7151,111.23,83.73,0.81,0.37,144,Semi,0.28,False,-106.0,7.25,-39.22
-86.281,29.7052,78.54,81.74,0.81,0.37,144,Semi,0.28,False,-105.0,7.25,-38.85
-86.1701,29.6952,52.57,78.85,0.78,0.37,142,Semi,0.28,False,-104.0,7.25,-38.48
-86.0593,29.6851,45.29,73.26,0.78,0.37,141,Semi,0.28,False,-103.0,7.25,-38.11
-85.9485,29.6749,40.99,67.49,0.78,0.37,141,Semi,0.28,False,-103.0,7.25,-38.11
-85.8377,29.6646,36.54,60.11,0.78,0.37,142,Jacket,0.28,True,-104.0,7.25,-38.48
-85.727,29.6542,30.23,50.68,0.7,0.37,138,Jacket,0.28,True,-99.0,7.25,-36.63
-85.6238,29.6383,25.87,42.12,0.67,0.37,135,Jacket,0.22,True,-97.0,7.25,-35.89
-89.052,30.0148,4.79,41.04,0.3,0.38,116,Monopile,0.19,True,-68.0,7.25,-25.84
-88.7174,29.993,12.59,62.01,0.57,0.37,125,Monopile,0.22,True,-77.0,7.25,-28.49
-88.6059,29.9855,21.69,67.35,0.64,0.39,126,Monopile,0.28,True,-78.0,7.25,-30.42
-88.4944,29.9779,26.78,67.64,0.64,0.39,129,Jacket,0.28,True,-81.0,7.25,-31.59
-88.383,29.9702,29.92,67.64,0.64,0.39,131,Jacket,0.28,True,-83.0,7.25,-32.370000000000005
-88.2715,29.9623,30.49,64.7,0.66,0.39,132,Jacket,0.28,True,-84.0,7.25,-32.76
-88.1601,29.9544,30.14,58.36,0.7,0.38,133,Jacket,0.28,True,-96.0,7.25,-36.480000000000004
-88.0487,29.9463,30.34,52.07,0.7,0.38,132,Jacket,0.28,True,-90.0,7.25,-34.2
-87.9373,29.9381,29.92,47.47,0.7,0.38,130,Jacket,0.28,True,-88.0,7.25,-33.44
-87.826,29.9299,30.59,43.65,0.7,0.39,128,Jacket,0.28,True,-86.0,7.25,-33.54
-87.7147,29.9215,31.88,40.63,0.72,0.39,125,Jacket,0.28,True,-84.0,7.25,-32.76
-87.6034,29.9129,31.76,43.34,0.73,0.4,125,Jacket,0.28,True,-84.0,7.25,-33.6
-87.4921,29.9043,34.22,47.16,0.73,0.39,128,Jacket,0.28,True,-86.0,7.25,-33.54
-87.3808,29.8956,33.15,52.02,0.73,0.39,129,Jacket,0.28,True,-87.0,7.25,-33.93
-87.2696,29.8867,56.02,59.86,0.74,0.39,130,Semi,0.28,False,-92.0,7.25,-35.88
-87.1584,29.8777,98.67,67.89,0.75,0.39,133,Semi,0.28,False,-95.0,7.25,-37.050000000000004
-87.0472,29.8687,173.47,71.8,0.75,0.39,135,Semi,0.28,False,-97.0,7.25,-37.83
-86.936,29.8595,170.80,70.74,0.75,0.38,137,Semi,0.28,False,-98.0,7.25,-37.24
-86.8249,29.8501,155.11,69.74,0.75,0.38,138,Semi,0.28,False,-100.0,7.25,-38.0
-86.7138,29.8407,137.84,70.95,0.71,0.38,139,Semi,0.28,False,-101.0,7.25,-38.38
-86.6027,29.8312,118.54,73.22,0.7,0.37,140,Semi,0.28,False,-102.0,7.25,-37.74
-86.4916,29.8215,98.11,75.05,0.7,0.37,142,Semi,0.28,False,-103.0,7.25,-38.11
-86.3806,29.8118,86.96,73.47,0.7,0.37,142,Semi,0.28,False,-103.0,7.25,-38.11
-86.2696,29.8019,68.74,71.19,0.66,0.37,141,Semi,0.28,False,-102.0,7.25,-37.74
-86.1586,29.7919,46.87,68.8,0.59,0.37,139,Semi,0.28,False,-101.0,7.25,-37.37
-86.0477,29.7818,42.39,66.05,0.61,0.37,140,Semi,0.28,False,-101.0,7.25,-37.37
-85.9402,29.7686,39.40,63.46,0.64,0.37,142,Jacket,0.28,True,-104.0,7.25,-38.48
-85.8297,29.7433,36.35,57.94,0.7,0.37,141,Jacket,0.28,True,-103.0,7.25,-38.11
-89.0438,30.1117,6.27,36.62,0.3,0.38,116,Monopile,0.19,True,-68.0,7.25,-25.84
-88.9321,30.1045,8.84,41.78,0.3,0.38,117,Monopile,0.19,True,-69.0,7.25,-26.22
-88.8205,30.0972,10.61,47.67,0.3,0.38,118,Monopile,0.22,True,-70.0,6.75,-26.6
-88.7088,30.0898,14.67,53.69,0.6,0.39,120,Monopile,0.22,True,-72.0,7.25,-28.080000000000002
-88.5972,30.0823,17.42,58.17,0.64,0.39,122,Monopile,0.22,True,-74.0,7.25,-28.86
-88.4856,30.0747,18.61,58.41,0.64,0.39,123,Monopile,0.22,True,-75.0,7.25,-29.25
-88.374,30.067,19.81,58.41,0.64,0.39,124,Monopile,0.22,True,-76.0,7.25,-29.64
-88.2624,30.0592,20.96,55.65,0.66,0.38,126,Monopile,0.28,True,-78.0,7.25,-29.64
-88.1509,30.0512,22.27,49.7,0.7,0.38,128,Monopile,0.28,True,-91.0,7.25,-34.58
-88.0394,30.0431,21.11,43.79,0.7,0.38,127,Monopile,0.28,True,-85.0,7.25,-32.3
-87.9279,30.0349,20.49,38.65,0.7,0.38,124,Monopile,0.28,True,-83.0,7.25,-31.54
-87.8164,30.0266,22.85,33.87,0.7,0.39,122,Monopile,0.28,True,-81.0,7.25,-31.59
-87.7049,30.0182,27.10,30.09,0.73,0.39,121,Jacket,0.28,True,-79.0,7.25,-30.810000000000002
-87.5935,30.0097,28.38,33.48,0.73,0.39,122,Jacket,0.28,True,-81.0,7.25,-31.59
-87.4821,30.0011,28.83,38.25,0.73,0.39,124,Jacket,0.28,True,-82.0,7.25,-31.98
-87.3707,29.9923,29.37,43.96,0.73,0.39,126,Jacket,0.28,True,-84.0,7.25,-32.76
-87.2593,29.9835,32.24,52.31,0.74,0.39,129,Jacket,0.28,True,-91.0,7.25,-35.49
-87.148,29.9745,48.61,60.83,0.75,0.39,132,Semi,0.28,False,-94.0,7.25,-36.660000000000004
-87.0367,29.9654,94.78,64.36,0.75,0.39,133,Semi,0.28,False,-95.0,7.25,-37.050000000000004
-86.9254,29.9562,146.01,61.85,0.75,0.38,135,Semi,0.28,False,-97.0,7.25,-36.86
-86.8141,29.9469,133.39,59.43,0.75,0.38,136,Semi,0.28,False,-98.0,7.25,-37.24
-86.7029,29.9374,117.10,60.42,0.7,0.37,138,Semi,0.28,False,-99.0,7.25,-36.63
-86.5917,29.9279,96.42,63.05,0.7,0.37,139,Semi,0.28,False,-101.0,7.25,-37.37
-86.4805,29.9182,75.82,65.16,0.7,0.37,140,Semi,0.28,False,-102.0,7.25,-37.74
-86.3693,29.9084,69.63,63.33,0.7,0.37,140,Semi,0.28,False,-102.0,7.25,-37.74
-86.2582,29.8986,59.02,60.7,0.65,0.37,139,Semi,0.28,False,-100.0,7.25,-37.0
-86.1471,29.8886,42.95,58.63,0.58,0.37,138,Semi,0.28,False,-100.0,7.25,-37.0
-86.041,29.8737,39.17,58.78,0.58,0.37,141,Jacket,0.28,True,-102.0,7.25,-37.74
-88.9191,30.1813,7.49,37.97,0.3,0.36,121,Monopile,0.22,True,-73.0,7.25,-26.279999999999998
-88.8125,30.1927,9.55,41.01,0.3,0.37,121,Monopile,0.22,True,-72.0,7.25,-26.64
-88.7025,30.1792,10.11,45.44,0.62,0.38,120,Monopile,0.22,True,-71.0,7.25,-26.98
-88.5881,30.172,12.25,48.43,0.64,0.38,120,Monopile,0.22,True,-72.0,7.25,-27.36
-88.4803,30.1628,12.28,48.79,0.64,0.38,121,Monopile,0.22,True,-73.0,7.25,-27.740000000000002
-88.3637,30.1625,13.52,47.93,0.64,0.36,126,Monopile,0.22,True,-78.0,7.25,-28.08
-88.2533,30.156,16.37,46.01,0.67,0.38,124,Monopile,0.22,True,-76.0,7.25,-28.88
-88.1416,30.148,15.13,42.15,0.7,0.36,127,Monopile,0.22,True,-91.0,7.25,-32.76
-88.03,30.1399,14.58,38.23,0.7,0.37,123,Monopile,0.22,True,-81.0,7.25,-29.97
-87.9184,30.1317,14.17,32.26,0.7,0.38,118,Monopile,0.22,True,-76.0,7.25,-28.88
-87.8067,30.1234,15.41,25.33,0.7,0.39,115,Monopile,0.22,True,-73.0,7.25,-28.470000000000002
-87.6952,30.115,16.33,19.85,0.73,0.39,114,Monopile,0.22,True,-72.0,7.25,-28.080000000000002
-87.5836,30.1065,22.82,24.75,0.73,0.39,119,Monopile,0.22,True,-78.0,7.25,-30.42
-87.4721,30.0978,24.62,31.68,0.73,0.39,122,Monopile,0.22,True,-80.0,7.25,-31.200000000000003
-87.3605,30.0891,26.52,38.66,0.73,0.39,124,Jacket,0.22,True,-82.0,7.25,-31.98
-87.249,30.0802,30.52,45.8,0.74,0.39,127,Jacket,0.22,True,-89.0,7.25,-34.71
-87.1376,30.0712,30.00,52.95,0.75,0.39,130,Jacket,0.28,True,-91.0,7.25,-35.49
-87.0261,30.0621,49.62,55.37,0.75,0.39,132,Semi,0.28,False,-93.0,7.25,-36.27
-86.9147,30.0529,104.62,52.08,0.75,0.38,133,Semi,0.28,False,-95.0,7.25,-36.1
-86.8033,30.0435,102.61,48.92,0.75,0.38,134,Semi,0.28,False,-96.0,7.25,-36.480000000000004
-86.692,30.0341,81.37,50.1,0.7,0.37,136,Semi,0.28,False,-98.0,7.25,-36.26
-86.5806,30.0245,58.23,53.39,0.7,0.37,138,Semi,0.28,False,-99.0,7.25,-36.63
-87.7973,30.2009,9.84,18.47,0.7,0.39,110,Monopile,0.22,True,-68.0,7.25,-26.52
-87.6838,30.2017,10.57,10.66,0.73,0.38,108,Monopile,0.22,True,-66.0,7.25,-25.080000000000002
-87.5732,30.2027,12.94,16.26,0.73,0.38,112,Monopile,0.22,True,-70.0,7.25,-26.6
-87.462,30.1945,18.68,25.39,0.73,0.39,117,Monopile,0.22,True,-76.0,7.25,-29.64
-87.3504,30.1858,20.15,33.7,0.73,0.39,120,Monopile,0.22,True,-82.0,7.25,-31.98
-87.2387,30.1769,24.36,39.41,0.74,0.39,124,Monopile,0.22,True,-86.0,7.25,-33.54
-87.1271,30.1679,28.10,44.96,0.75,0.39,127,Jacket,0.22,True,-89.0,7.25,-34.71
-87.0156,30.1588,28.68,46.2,0.75,0.39,129,Jacket,0.22,True,-91.0,7.25,-35.49
-86.904,30.1496,41.31,42.21,0.75,0.38,134,Jacket,0.22,True,-96.0,7.25,-36.480000000000004
-86.7925,30.1402,48.59,38.38,0.74,0.38,132,Semi,0.28,False,-94.0,7.25,-35.72
-86.681,30.1308,40.77,39.81,0.7,0.37,133,Semi,0.28,False,-95.0,7.25,-35.15
-86.5706,30.1205,39.41,43.84,0.7,0.37,137,Jacket,0.28,True,-99.0,7.25,-36.63
-87.3374,30.2721,11.53,28.28,0.73,0.38,116,Monopile,0.19,True,-77.0,7.25,-29.26
-87.2261,30.2684,17.79,33.04,0.74,0.38,120,Monopile,0.19,True,-82.0,7.25,-31.16
-87.1167,30.2646,21.93,37.73,0.75,0.39,124,Monopile,0.19,True,-85.0,7.25,-33.15
-87.005,30.2554,24.92,38.25,0.75,0.37,131,Jacket,0.22,True,-93.0,7.25,-34.41
-86.8933,30.2462,24.94,33.03,0.75,0.38,128,Jacket,0.22,True,-90.0,7.25,-34.2
-86.7816,30.2369,25.90,28.02,0.74,0.38,127,Jacket,0.22,True,-89.0,7.25,-33.82
-86.67,30.2274,25.86,29.89,0.7,0.37,129,Jacket,0.22,True,-90.0,7.25,-33.3
-86.8807,30.3333,20.38,25.74,0.75,0.35,134,Monopile,0.19,True,-95.0,7.25,-33.25
-86.7696,30.3316,21.59,18.1,0.73,0.37,124,Monopile,0.19,True,-85.0,7.25,-31.45
-86.6823,30.318,22.31,19.92,0.7,0.37,125,Monopile,0.19,True,-86.0,7.25,-31.82
-87.4315,41.6887,6.32,3.41,0.4,0.5,85,Monopile,0.19,True,-28.0,7.25,-14.0
-87.3147,41.6726,12.98,5.67,0.4,0.48,90,Monopile,0.22,True,-40.0,7.25,-19.2
-87.1862,41.6723,14.93,7.52,0.43,0.48,94,Monopile,0.22,True,-44.0,7.75,-21.119999999999997
-87.5399,41.7903,6.63,1.54,0.4,0.5,85,Monopile,0.22,True,-28.0,7.25,-14.0
-87.4324,41.7768,12.20,6.97,0.4,0.5,87,Monopile,0.22,True,-30.0,7.75,-15.0
-87.3023,41.7681,18.05,13.66,0.4,0.5,92,Monopile,0.22,True,-42.0,8.25,-21.0
-87.1722,41.7592,22.17,16.07,0.45,0.48,100,Monopile,0.22,True,-50.0,8.25,-24.0
-87.5502,41.8818,9.81,1.51,0.44,0.51,85,Monopile,0.22,True,-28.0,7.25,-14.280000000000001
-87.4206,41.8728,18.58,10.64,0.4,0.5,92,Monopile,0.22,True,-35.0,8.25,-17.5
-87.2903,41.864,28.29,20.85,0.4,0.5,99,Jacket,0.28,True,-42.0,8.25,-21.0
-87.1601,41.8551,33.71,24.65,0.47,0.48,107,Jacket,0.28,True,-58.0,8.25,-27.84
-87.0299,41.8461,35.14,15.26,0.5,0.47,107,Jacket,0.22,True,-57.0,8.25,-26.79
-86.8998,41.837,26.88,5.47,0.5,0.47,102,Jacket,0.22,True,-52.0,8.25,-24.439999999999998
-82.6199,41.4678,6.65,1.34,0.35,0.47,84,Monopile,0.22,True,-29.0,7.75,-13.629999999999999
-82.4981,41.4483,10.32,1.13,0.38,0.47,84,Monopile,0.22,True,-29.0,7.25,-13.629999999999999
-82.3777,41.4496,9.25,1.73,0.38,0.47,84,Monopile,0.22,True,-29.0,7.75,-13.629999999999999
-87.5391,41.9769,14.60,1.59,0.48,0.52,86,Monopile,0.22,True,-29.0,7.75,-15.08
-87.4088,41.9687,29.16,11.24,0.46,0.51,97,Jacket,0.28,True,-40.0,8.25,-20.4
-87.2783,41.96,41.48,22.02,0.41,0.51,103,Jacket,0.28,True,-46.0,8.75,-23.46
-87.1486,41.9483,48.10,27.06,0.48,0.49,111,Jacket,0.28,True,-62.0,8.25,-30.38
-87.0176,41.942,53.78,20.45,0.5,0.48,112,Jacket,0.28,True,-62.0,8.25,-29.759999999999998
-86.8884,41.9321,48.05,13.4,0.5,0.47,109,Jacket,0.28,True,-56.0,8.25,-26.32
-86.7557,41.9222,30.60,8.06,0.53,0.47,105,Jacket,0.22,True,-52.0,8.25,-24.439999999999998
-82.871,41.5881,5.25,10.72,0.3,0.43,96,Monopile,0.22,True,-39.0,7.75,-16.77
-82.733,41.5732,4.94,10.67,0.3,0.44,95,Monopile,0.19,True,-39.0,7.75,-17.16
-82.608,41.5568,10.87,10.31,0.33,0.47,88,Monopile,0.22,True,-32.0,7.75,-15.04
-82.4796,41.5436,12.37,10.34,0.38,0.47,87,Monopile,0.22,True,-32.0,8.25,-15.04
-82.3513,41.5285,12.71,10.17,0.38,0.48,87,Monopile,0.22,True,-32.0,8.25,-15.36
-82.2233,41.5168,12.11,10.1,0.44,0.48,87,Monopile,0.22,True,-32.0,8.25,-15.36
-87.6494,42.0847,8.90,0.0,0.48,0.53,83,Monopile,0.22,True,-26.0,7.25,-13.780000000000001
-87.5283,42.0743,23.56,1.51,0.48,0.52,91,Monopile,0.22,True,-34.0,8.75,-17.68
-87.3969,42.0647,45.44,11.24,0.48,0.51,101,Jacket,0.28,True,-44.0,8.75,-22.44
-86.7451,42.0198,52.93,16.9,0.54,0.47,114,Jacket,0.22,True,-61.0,8.25,-28.669999999999998
-86.6175,42.0133,22.21,9.46,0.54,0.45,106,Monopile,0.22,True,-53.0,8.25,-23.85
-83.2338,41.7192,5.16,1.66,0.22,0.46,88,Monopile,0.22,True,-31.0,7.75,-14.26
-83.107,41.7058,6.63,8.76,0.22,0.46,89,Monopile,0.22,True,-32.0,8.25,-14.72
-82.9777,41.6923,7.70,16.43,0.24,0.46,92,Monopile,0.22,True,-34.0,8.25,-15.64
-82.849,41.6799,6.31,21.13,0.3,0.42,100,Monopile,0.19,True,-42.0,8.25,-17.64
-82.7237,41.6618,8.78,20.6,0.3,0.44,96,Monopile,0.22,True,-41.0,8.25,-18.04
-82.5916,41.6467,11.23,20.45,0.31,0.47,91,Monopile,0.22,True,-36.0,7.75,-16.919999999999998
-82.4596,41.6381,12.44,21.04,0.38,0.47,91,Monopile,0.28,True,-35.0,8.25,-16.45
-82.3321,41.6253,12.57,21.12,0.39,0.48,89,Monopile,0.28,True,-34.0,8.25,-16.32
-82.2013,41.613,14.85,20.64,0.47,0.48,91,Monopile,0.22,True,-36.0,8.25,-17.28
-82.0738,41.5977,15.80,14.13,0.47,0.48,89,Monopile,0.22,True,-34.0,8.25,-16.32
-81.9444,41.5833,16.35,6.36,0.47,0.48,88,Monopile,0.22,True,-33.0,8.25,-15.84
-81.8153,41.5689,15.95,0.4,0.47,0.47,86,Monopile,0.22,True,-31.0,8.25,-14.569999999999999
-81.6926,41.5591,12.07,0.0,0.47,0.47,84,Monopile,0.22,True,-29.0,7.75,-13.629999999999999
-87.6457,42.1772,21.51,1.78,0.48,0.53,89,Monopile,0.22,True,-32.0,8.25,-16.96
-87.517,42.1684,42.49,4.01,0.48,0.52,96,Jacket,0.22,True,-39.0,8.75,-20.28
