wfarm_id,Longitude,Latitude,reeds_region,Depth,Dist_S_to_L,Hs_Average,NCF,LCOE,type_min_lcoe,capacity,isfixed,State,LACE,Net value,Wind speed
3893,-69.4770,41.2697,349,28.70,6.31,1.44,0.59,86,Jacket,0.28,TRUE,Massachusetts,93,7,9.5 - 10.0
4669,-69.5665,43.4948,356,144.56,30.07,1.05,0.58,86,Semi,0.28,FALSE,Maine,93,7,9.0 - 9.5
3855,-69.6372,41.2035,349,20.82,13.33,1.58,0.58,86,Monopile,0.28,TRUE,Massachusetts,93,7,9.5 - 10.0
4384,-70.3111,42.6441,348,87.11,21.09,0.84,0.57,86,Semi,0.28,FALSE,Massachusetts,103,18,9.0 - 9.5
3655,-71.4312,41.0707,345,37.66,2.42,1.25,0.57,86,Jacket,0.22,TRUE,Rhode Island,104,18,9.0 - 9.5
7681,-80.5385,42.0133,320,11.48,0.23,0.56,0.48,86,Monopile,0.22,TRUE,Pennsylvania,65,-21,8.0 - 8.5
4742,-68.0403,43.4728,356,212.15,55.12,1.39,0.61,86,Semi,0.28,FALSE,Maine,93,7,10.0 - 10.5
5374,-97.1883,27.5011,174,15.22,37.94,1.12,0.52,86,Monopile,0.19,TRUE,Texas,50,-36,8.0 - 8.5
4883,-67.6469,44.3973,356,49.36,22.27,0.71,0.57,86,Semi,0.22,FALSE,Maine,93,7,9.0 - 9.5
3577,-71.4972,40.8845,345,57.87,2.28,1.25,0.57,86,Semi,0.28,FALSE,Rhode Island,104,18,9.0 - 9.5
7589,-81.5191,41.7297,234,16.84,2.70,0.50,0.49,86,Monopile,0.22,TRUE,Ohio,55,-31,8.0 - 8.5
4676,-68.6677,43.3061,356,154.48,60.03,1.31,0.61,86,Semi,0.28,FALSE,Maine,93,7,9.5 - 10.0
4783,-68.9554,43.9712,356,38.56,15.97,0.54,0.56,86,Jacket,0.22,TRUE,Maine,93,7,9.0 - 9.5
7968,-83.6578,43.8032,218,6.93,9.44,0.17,0.48,86,Monopile,0.22,TRUE,Michigan,57,-29,7.5 - 8.0
3738,-70.6146,41.1065,349,41.42,2.92,1.39,0.57,86,Semi,0.28,FALSE,Massachusetts,93,7,9.0 - 9.5
3772,-70.9556,41.2752,348,34.77,3.48,0.79,0.56,86,Jacket,0.22,TRUE,Massachusetts,103,18,9.0 - 9.5
3699,-70.7734,41.0390,349,45.55,4.33,1.36,0.57,86,Semi,0.28,FALSE,Massachusetts,93,7,9.0 - 9.5
1794,-78.9838,33.5059,298,7.68,11.11,0.49,0.46,86,Monopile,0.22,TRUE,South Carolina,42,-44,7.5 - 8.0
4806,-67.7555,43.8143,356,218.06,57.20,1.21,0.61,86,Semi,0.28,FALSE,Maine,93,7,9.5 - 10.0
2911,-74.6910,39.1008,332,7.83,0.00,0.95,0.49,86,Monopile,0.22,TRUE,New Jersey,75,-11,7.5 - 8.0
8456,-86.7838,45.7129,191,10.42,12.64,0.29,0.49,86,Monopile,0.22,TRUE,Michigan,60,-26,8.0 - 8.5
4649,-69.6032,43.4019,356,154.01,37.86,1.05,0.58,86,Semi,0.28,FALSE,Maine,93,7,9.0 - 9.5
4700,-68.2456,43.3158,356,186.71,61.69,1.35,0.62,86,Semi,0.28,FALSE,Maine,93,7,10.0 - 10.5
2869,-74.6343,38.8922,332,14.40,2.77,0.95,0.50,86,Monopile,0.28,TRUE,New Jersey,75,-11,8.0 - 8.5
3694,-71.3981,41.1638,345,33.36,2.31,1.25,0.56,86,Jacket,0.22,TRUE,Rhode Island,104,18,9.0 - 9.5
2826,-74.8117,38.7151,318,16.68,0.00,0.74,0.50,86,Monopile,0.28,TRUE,Delaware,83,-3,8.0 - 8.5
5279,-97.2899,27.3022,174,13.23,35.03,1.12,0.51,86,Monopile,0.19,TRUE,Texas,50,-36,8.0 - 8.5
3742,-70.1161,41.0039,349,22.49,14.74,1.42,0.58,86,Monopile,0.28,TRUE,Massachusetts,93,7,9.5 - 10.0
3774,-70.7054,41.2248,349,28.04,0.67,1.15,0.56,86,Jacket,0.22,TRUE,Massachusetts,93,7,9.0 - 9.5
3535,-71.7793,40.8402,342,49.65,9.42,0.95,0.58,86,Semi,0.28,FALSE,New York,86,0,9.0 - 9.5
4873,-67.6838,44.3054,356,84.01,29.46,0.71,0.58,86,Semi,0.22,FALSE,Maine,93,7,9.0 - 9.5
4767,-68.9932,43.8784,356,35.76,19.35,0.54,0.56,86,Jacket,0.22,TRUE,Maine,93,7,9.0 - 9.5
4655,-68.8334,43.2408,356,156.52,64.01,1.28,0.61,86,Semi,0.28,FALSE,Maine,93,6,9.5 - 10.0
4784,-68.8260,43.9440,356,57.44,22.17,0.54,0.57,86,Semi,0.22,FALSE,Maine,93,7,9.0 - 9.5
3578,-71.3725,40.8599,345,57.82,11.60,1.25,0.57,86,Semi,0.28,FALSE,Rhode Island,104,17,9.0 - 9.5
4792,-67.7949,43.7219,356,221.63,57.24,1.36,0.61,86,Semi,0.28,FALSE,Maine,93,6,9.5 - 10.0
3743,-69.9917,40.9780,349,22.98,15.81,1.42,0.59,86,Monopile,0.28,TRUE,Massachusetts,93,6,9.5 - 10.0
3966,-69.7806,41.5340,349,20.97,27.99,0.88,0.59,86,Monopile,0.28,TRUE,Massachusetts,93,6,9.0 - 9.5
3663,-70.4339,40.8699,349,49.17,7.04,1.39,0.58,86,Semi,0.28,FALSE,Massachusetts,93,6,9.0 - 9.5
4677,-68.5397,43.2786,356,185.33,62.76,1.33,0.61,86,Semi,0.28,FALSE,Maine,93,6,10.0 - 10.5
4627,-69.5114,43.2825,356,163.04,50.49,1.07,0.59,87,Semi,0.28,FALSE,Maine,93,6,9.5 - 10.0
7758,-79.9548,42.2322,320,12.91,1.48,0.65,0.49,87,Monopile,0.22,TRUE,Pennsylvania,65,-22,8.0 - 8.5
3885,-70.4772,41.4780,349,12.02,0.38,0.36,0.50,87,Monopile,0.22,TRUE,Massachusetts,93,7,7.5 - 8.0
7565,-81.6673,41.6490,234,16.88,1.53,0.47,0.48,87,Monopile,0.22,TRUE,Ohio,55,-31,8.0 - 8.5
5068,-97.1706,26.2275,174,7.31,33.00,1.18,0.47,87,Monopile,0.19,TRUE,Texas,50,-36,8.5 - 9.0
4722,-68.0791,43.3804,356,219.22,61.50,1.39,0.62,87,Semi,0.28,FALSE,Maine,93,6,10.0 - 10.5
7510,-82.2233,41.5168,234,12.11,10.10,0.44,0.48,87,Monopile,0.22,TRUE,Ohio,55,-32,8.0 - 8.5
4628,-69.3831,43.2559,356,164.73,53.94,1.12,0.60,87,Semi,0.28,FALSE,Maine,93,6,9.5 - 10.0
4798,-68.7805,44.0300,356,27.76,12.87,0.65,0.55,87,Jacket,0.19,TRUE,Maine,93,6,9.0 - 9.5
5493,-97.0812,27.6969,174,13.80,30.93,1.12,0.50,87,Monopile,0.19,TRUE,Texas,50,-36,8.0 - 8.5
2936,-74.5500,39.1734,332,15.34,0.94,0.95,0.50,87,Monopile,0.22,TRUE,New Jersey,75,-12,8.0 - 8.5
4776,-67.8341,43.6295,356,236.03,58.65,1.39,0.61,87,Semi,0.28,FALSE,Maine,93,6,9.5 - 10.0
4864,-67.3460,44.1278,356,165.30,53.02,1.25,0.60,87,Semi,0.28,FALSE,Maine,93,6,9.5 - 10.0
5128,-97.1762,26.6202,174,20.05,35.60,1.19,0.52,87,Monopile,0.22,TRUE,Texas,50,-37,8.5 - 9.0
8237,-87.1461,44.9571,197,15.74,2.07,0.65,0.52,87,Monopile,0.22,TRUE,Wisconsin,53,-33,7.5 - 8.0
3662,-70.5583,40.8954,349,51.07,6.64,1.39,0.57,87,Semi,0.28,FALSE,Massachusetts,93,6,9.0 - 9.5
7509,-82.3513,41.5285,234,12.71,10.17,0.38,0.48,87,Monopile,0.22,TRUE,Ohio,55,-32,8.0 - 8.5
4820,-67.7161,43.9067,356,206.54,57.01,1.23,0.60,87,Semi,0.28,FALSE,Maine,93,6,9.5 - 10.0
3744,-69.8674,40.9519,349,20.98,22.70,1.42,0.59,87,Monopile,0.28,TRUE,Massachusetts,93,6,9.5 - 10.0
3615,-71.5892,41.0021,345,44.10,4.33,1.25,0.57,87,Semi,0.28,FALSE,Rhode Island,104,17,9.0 - 9.5
4911,-67.0876,44.6750,356,68.87,0.00,0.97,0.52,87,Semi,0.22,FALSE,Maine,93,6,8.0 - 8.5
4847,-67.7660,44.1199,356,138.02,40.20,1.20,0.59,87,Semi,0.28,FALSE,Maine,93,6,9.5 - 10.0
3930,-69.6910,41.4151,349,19.77,21.93,1.35,0.58,87,Monopile,0.28,TRUE,Massachusetts,93,6,9.0 - 9.5
4844,-68.1527,44.2018,356,48.69,14.32,1.17,0.53,87,Semi,0.22,FALSE,Maine,93,6,8.5 - 9.0
4760,-67.8732,43.5371,356,247.73,61.34,1.39,0.61,87,Semi,0.28,FALSE,Maine,93,6,10.0 - 10.5
4385,-70.1837,42.6183,348,81.94,29.73,1.12,0.57,87,Semi,0.28,FALSE,Massachusetts,103,16,9.0 - 9.5
3856,-69.5126,41.1771,349,23.01,14.61,1.59,0.59,87,Monopile,0.28,TRUE,Massachusetts,93,6,9.5 - 10.0
6911,-93.7668,29.6294,162,8.37,15.32,0.58,0.45,87,Monopile,0.22,TRUE,Louisiana,48,-39,7.5 - 8.0
4813,-68.6179,44.1065,356,13.85,1.65,0.94,0.50,87,Monopile,0.19,TRUE,Maine,93,6,9.0 - 9.5
2960,-74.4004,39.2241,332,17.04,0.82,0.95,0.50,87,Monopile,0.22,TRUE,New Jersey,75,-12,8.0 - 8.5
5083,-97.1723,26.3261,174,9.78,32.96,1.19,0.49,87,Monopile,0.19,TRUE,Texas,50,-37,8.0 - 8.5
2980,-74.2176,39.3160,332,20.08,0.00,1.03,0.51,87,Monopile,0.22,TRUE,New Jersey,75,-12,8.5 - 9.0
3739,-70.4898,41.0811,349,40.30,8.37,1.39,0.57,87,Semi,0.28,FALSE,Massachusetts,93,6,9.0 - 9.5
4863,-67.4679,44.1554,356,212.15,47.15,1.25,0.60,87,Semi,0.28,FALSE,Maine,93,6,9.5 - 10.0
4626,-69.6398,43.3090,356,164.64,45.87,1.05,0.59,87,Semi,0.28,FALSE,Maine,93,6,9.5 - 10.0
4678,-68.4118,43.2511,356,174.31,65.44,1.37,0.61,87,Semi,0.28,FALSE,Maine,93,6,10.0 - 10.5
3661,-70.6827,40.9208,349,51.14,6.64,1.39,0.57,87,Semi,0.28,FALSE,Massachusetts,93,6,9.0 - 9.5
4629,-69.2550,43.2292,356,173.29,56.97,1.23,0.60,87,Semi,0.28,FALSE,Maine,93,6,9.5 - 10.0
3536,-71.6546,40.8159,342,60.39,9.42,1.25,0.57,87,Semi,0.28,FALSE,New York,86,-1,9.0 - 9.5
7926,-86.4963,43.8436,212,28.37,0.00,0.63,0.50,87,Jacket,0.22,TRUE,Michigan,58,-29,8.5 - 9.0
4383,-70.4386,42.6698,348,57.71,12.58,0.83,0.54,87,Semi,0.22,FALSE,Massachusetts,104,16,8.5 - 9.0
7967,-83.7912,43.8157,217,7.21,5.48,0.18,0.46,87,Monopile,0.22,TRUE,Michigan,59,-28,7.5 - 8.0
4743,-67.9123,43.4447,356,251.05,64.18,1.39,0.61,87,Semi,0.28,FALSE,Maine,93,5,10.0 - 10.5
4834,-67.6765,43.9991,356,198.48,52.85,1.25,0.60,87,Semi,0.28,FALSE,Maine,93,6,9.5 - 10.0
7731,-80.2315,42.1640,320,15.74,0.31,0.64,0.48,87,Monopile,0.22,TRUE,Pennsylvania,65,-22,8.0 - 8.5
8520,-85.5156,45.8156,214,11.23,1.92,0.37,0.50,87,Monopile,0.19,TRUE,Michigan,60,-27,8.5 - 9.0
3533,-72.0290,40.8885,342,33.04,5.17,0.84,0.56,87,Jacket,0.22,TRUE,New York,86,-1,9.0 - 9.5
4485,-70.6943,43.0221,354,16.63,2.32,0.81,0.49,87,Monopile,0.19,TRUE,New Hampshire,93,6,7.5 - 8.0
2912,-74.5782,39.0797,332,15.24,1.95,0.95,0.49,87,Monopile,0.22,TRUE,New Jersey,75,-12,8.0 - 8.5
3537,-71.5300,40.7914,345,61.45,10.61,1.26,0.58,87,Semi,0.28,FALSE,Rhode Island,104,16,9.0 - 9.5
7705,-80.3826,42.0847,320,14.40,2.31,0.56,0.48,87,Monopile,0.22,TRUE,Pennsylvania,65,-22,8.0 - 8.5
4807,-67.6270,43.7859,356,226.79,67.21,1.27,0.61,87,Semi,0.28,FALSE,Maine,93,5,9.5 - 10.0
7467,-87.4324,41.7768,206,12.20,6.97,0.40,0.50,87,Monopile,0.22,TRUE,Illinois,57,-30,7.5 - 8.0
4701,-68.1177,43.2880,356,209.83,68.95,1.40,0.62,87,Semi,0.28,FALSE,Maine,93,5,10.0 - 10.5
5324,-97.2863,27.4014,174,8.81,37.06,1.12,0.48,87,Monopile,0.19,TRUE,Texas,50,-37,8.0 - 8.5
7947,-83.8084,43.7198,217,5.67,0.73,0.17,0.46,87,Monopile,0.22,TRUE,Michigan,59,-29,7.5 - 8.0
7848,-86.4430,43.3499,212,17.05,13.81,0.63,0.51,87,Monopile,0.22,TRUE,Michigan,58,-29,8.5 - 9.0
5143,-97.1776,26.7182,174,23.44,39.88,1.19,0.54,87,Monopile,0.22,TRUE,Texas,50,-38,8.5 - 9.0
7508,-82.4796,41.5436,234,12.37,10.34,0.38,0.47,87,Monopile,0.22,TRUE,Ohio,55,-32,8.0 - 8.5
4625,-69.7683,43.3354,356,159.92,41.18,0.93,0.58,87,Semi,0.28,FALSE,Maine,93,5,9.0 - 9.5
4850,-67.3853,44.0358,356,164.94,61.08,1.25,0.60,88,Semi,0.28,FALSE,Maine,93,5,9.5 - 10.0
3534,-71.9041,40.8644,342,37.57,8.49,0.84,0.57,88,Jacket,0.28,TRUE,New York,86,-1,9.0 - 9.5
7507,-82.6080,41.5568,234,10.87,10.31,0.33,0.47,88,Monopile,0.22,TRUE,Ohio,55,-32,7.5 - 8.0
1771,-78.8898,33.3937,298,12.26,27.65,0.49,0.48,88,Monopile,0.28,TRUE,South Carolina,42,-46,8.0 - 8.5
8542,-85.9063,45.9335,211,10.21,10.68,0.51,0.49,88,Monopile,0.19,TRUE,Michigan,63,-25,8.0 - 8.5
4631,-68.9989,43.1753,356,166.03,66.56,1.34,0.61,88,Semi,0.28,FALSE,Maine,93,5,9.5 - 10.0
3931,-69.5661,41.3887,349,27.05,14.69,1.38,0.58,88,Jacket,0.28,TRUE,Massachusetts,93,5,9.5 - 10.0
2735,-75.0686,38.2767,315,11.09,0.43,0.79,0.48,88,Monopile,0.22,TRUE,Maryland,73,-14,7.5 - 8.0
3664,-70.3096,40.8442,349,44.62,14.08,1.39,0.58,88,Semi,0.28,FALSE,Massachusetts,93,5,9.5 - 10.0
2753,-75.0414,38.3732,315,8.95,0.00,0.73,0.48,88,Monopile,0.22,TRUE,Maryland,73,-14,7.5 - 8.0
4679,-68.2840,43.2234,356,190.90,70.23,1.43,0.61,88,Semi,0.28,FALSE,Maine,93,5,10.0 - 10.5
4848,-67.6369,44.0915,356,182.76,47.01,1.25,0.60,88,Semi,0.28,FALSE,Maine,93,5,9.5 - 10.0
4630,-69.1269,43.2023,356,178.20,60.52,1.34,0.60,88,Semi,0.28,FALSE,Maine,93,5,9.5 - 10.0
3001,-74.2032,39.4112,332,16.95,0.00,1.03,0.50,88,Monopile,0.22,TRUE,New Jersey,75,-13,8.0 - 8.5
5098,-97.1736,26.4242,174,13.86,32.96,1.19,0.51,88,Monopile,0.19,TRUE,Texas,50,-38,8.5 - 9.0
3494,-72.0611,40.7953,342,41.04,11.09,0.86,0.57,88,Semi,0.28,FALSE,New York,86,-1,9.0 - 9.5
4766,-69.1224,43.9062,356,27.77,8.56,0.54,0.52,88,Jacket,0.19,TRUE,Maine,93,6,9.0 - 9.5
7538,-81.9444,41.5833,234,16.35,6.36,0.47,0.48,88,Monopile,0.22,TRUE,Ohio,55,-33,8.0 - 8.5
8044,-83.3389,44.0623,218,11.34,14.54,0.32,0.49,88,Monopile,0.22,TRUE,Michigan,57,-30,8.0 - 8.5
4656,-68.7055,43.2135,356,169.88,69.24,1.41,0.61,88,Semi,0.28,FALSE,Maine,93,5,9.5 - 10.0
4849,-67.5078,44.0630,356,208.31,54.17,1.25,0.60,88,Semi,0.28,FALSE,Maine,93,5,9.5 - 10.0
3660,-70.8072,40.9461,349,50.83,10.50,1.34,0.57,88,Semi,0.28,FALSE,Massachusetts,93,5,9.0 - 9.5
5220,-97.2910,27.1086,174,18.34,23.77,1.20,0.51,88,Monopile,0.19,TRUE,Texas,50,-38,8.0 - 8.5
3180,-73.9431,40.2525,330,15.86,0.00,0.50,0.52,88,Monopile,0.22,TRUE,New Jersey,73,-14,7.5 - 8.0
4386,-70.0564,42.5924,348,120.86,39.16,1.13,0.58,88,Semi,0.28,FALSE,Massachusetts,103,16,9.0 - 9.5
4862,-67.5971,44.1839,356,160.34,41.25,1.25,0.59,88,Semi,0.28,FALSE,Maine,93,5,9.5 - 10.0
6912,-93.6555,29.6270,162,9.58,15.32,0.66,0.45,88,Monopile,0.22,TRUE,Louisiana,48,-40,7.5 - 8.0
4648,-69.7318,43.4283,356,131.28,35.47,0.98,0.57,88,Semi,0.28,FALSE,Maine,93,5,9.0 - 9.5
8566,-85.4850,46.0086,211,12.41,0.09,0.31,0.48,88,Monopile,0.22,TRUE,Michigan,63,-25,8.0 - 8.5
4723,-67.9512,43.3524,356,241.25,69.73,1.39,0.61,88,Semi,0.28,FALSE,Maine,93,5,10.0 - 10.5
4422,-70.2758,42.7371,348,74.49,28.92,0.91,0.56,88,Semi,0.28,FALSE,Massachusetts,103,16,9.0 - 9.5
4777,-67.7059,43.6012,356,236.64,69.23,1.43,0.61,88,Semi,0.28,FALSE,Maine,93,5,10.0 - 10.5
4821,-67.5874,43.8783,356,211.02,66.47,1.25,0.61,88,Semi,0.28,FALSE,Maine,93,5,9.5 - 10.0
3733,-71.2349,41.2267,345,39.67,5.84,1.17,0.56,88,Jacket,0.28,TRUE,Rhode Island,104,16,9.0 - 9.5
4793,-67.6665,43.6936,356,233.40,67.77,1.44,0.61,88,Semi,0.28,FALSE,Maine,93,5,10.0 - 10.5
4346,-70.3464,42.5512,348,113.36,15.78,0.83,0.56,88,Semi,0.28,FALSE,Massachusetts,103,15,9.0 - 9.5
2770,-75.0088,38.4637,318,11.40,0.00,0.73,0.48,88,Monopile,0.22,TRUE,Delaware,83,-5,7.0 - 7.5
4632,-68.8710,43.1482,356,178.96,72.93,1.34,0.61,88,Semi,0.28,FALSE,Maine,93,5,9.5 - 10.0
4602,-69.8046,43.2425,356,152.66,47.24,0.99,0.58,88,Semi,0.28,FALSE,Maine,93,5,9.0 - 9.5
3618,-71.2147,40.9282,345,52.46,21.79,1.32,0.57,88,Semi,0.28,FALSE,Rhode Island,104,16,9.0 - 9.5
4761,-67.7451,43.5089,356,238.34,71.54,1.42,0.61,88,Semi,0.28,FALSE,Maine,93,5,10.0 - 10.5
8045,-83.2051,44.0516,218,13.68,13.84,0.37,0.49,88,Monopile,0.22,TRUE,Michigan,57,-31,8.5 - 9.0
5084,-97.0652,26.3273,174,20.85,43.74,1.19,0.52,88,Monopile,0.22,TRUE,Texas,50,-38,8.5 - 9.0
1747,-78.9106,33.2987,298,13.80,34.07,0.50,0.49,88,Monopile,0.28,TRUE,South Carolina,42,-47,8.0 - 8.5
1843,-78.8236,33.6752,298,8.64,6.75,0.49,0.45,88,Monopile,0.22,TRUE,South Carolina,42,-46,7.5 - 8.0
3451,-72.4674,40.7734,342,27.47,2.14,0.62,0.54,88,Jacket,0.22,TRUE,New York,86,-2,9.0 - 9.5
3657,-71.1814,41.0212,345,44.54,21.79,1.34,0.57,88,Semi,0.28,FALSE,Rhode Island,104,15,9.0 - 9.5
3579,-71.2479,40.8352,345,57.98,22.22,1.30,0.57,88,Semi,0.28,FALSE,Rhode Island,104,15,9.0 - 9.5
4119,-69.8900,41.9573,349,53.60,12.32,0.80,0.57,88,Semi,0.22,FALSE,Massachusetts,93,5,8.0 - 8.5
7554,-83.2185,41.8139,217,6.42,1.96,0.23,0.46,88,Monopile,0.22,TRUE,Michigan,59,-29,7.5 - 8.0
3894,-69.3523,41.2431,349,54.15,16.15,1.50,0.59,88,Semi,0.28,FALSE,Massachusetts,93,5,9.5 - 10.0
4603,-69.6763,43.2162,356,109.21,53.80,1.20,0.59,88,Semi,0.28,FALSE,Maine,93,5,9.5 - 10.0
4382,-70.5624,42.6970,348,54.82,7.65,0.83,0.53,88,Semi,0.22,FALSE,Massachusetts,104,15,7.5 - 8.0
3705,-70.0266,40.8853,349,22.15,25.43,1.42,0.59,88,Monopile,0.28,TRUE,Massachusetts,93,5,9.5 - 10.0
4835,-67.5476,43.9707,356,208.70,61.27,1.25,0.60,88,Semi,0.28,FALSE,Maine,93,5,9.5 - 10.0
5177,-97.2881,26.9128,174,18.42,33.64,1.20,0.52,88,Monopile,0.19,TRUE,Texas,50,-38,8.5 - 9.0
5432,-97.0810,27.6000,174,19.08,38.09,1.12,0.51,88,Monopile,0.22,TRUE,Texas,50,-38,8.5 - 9.0
4604,-69.5481,43.1897,356,118.11,60.20,1.22,0.59,88,Semi,0.28,FALSE,Maine,93,5,9.5 - 10.0
4605,-69.4200,43.1631,356,163.50,63.85,1.22,0.60,88,Semi,0.28,FALSE,Maine,93,4,9.5 - 10.0
3157,-73.9751,40.1585,330,14.64,0.00,0.72,0.52,88,Monopile,0.22,TRUE,New Jersey,73,-15,7.5 - 8.0
4423,-70.1482,42.7112,348,106.84,35.26,1.12,0.57,88,Semi,0.28,FALSE,Massachusetts,103,15,9.0 - 9.5
2961,-74.2729,39.2164,332,20.65,0.98,1.04,0.51,88,Monopile,0.28,TRUE,New Jersey,75,-13,8.0 - 8.5
3613,-71.8348,41.0495,342,16.69,10.89,0.84,0.54,88,Monopile,0.22,TRUE,New York,86,-2,8.5 - 9.0
2787,-74.9878,38.5601,318,13.42,0.00,0.73,0.48,88,Monopile,0.22,TRUE,Delaware,83,-5,7.0 - 7.5
4744,-67.7843,43.4166,356,248.37,73.98,1.40,0.61,88,Semi,0.28,FALSE,Maine,93,4,10.0 - 10.5
8046,-83.0776,44.0515,218,10.58,15.06,0.55,0.50,88,Monopile,0.22,TRUE,Michigan,57,-31,8.0 - 8.5
3737,-70.7394,41.1319,349,37.10,2.47,1.37,0.57,88,Jacket,0.22,TRUE,Massachusetts,93,5,9.0 - 9.5
4071,-70.1774,41.9165,349,23.48,10.22,0.80,0.55,88,Monopile,0.19,TRUE,Massachusetts,93,5,8.5 - 9.0
8541,-86.0573,45.9378,211,11.73,11.67,0.55,0.49,88,Monopile,0.22,TRUE,Michigan,63,-25,8.0 - 8.5
4657,-68.5777,43.1861,356,181.35,72.24,1.44,0.61,88,Semi,0.28,FALSE,Maine,93,4,9.5 - 10.0
7528,-83.2338,41.7192,227,5.16,1.66,0.22,0.46,88,Monopile,0.22,TRUE,Ohio,57,-31,7.5 - 8.0
7634,-81.3506,41.9060,234,20.93,5.12,0.56,0.49,88,Monopile,0.22,TRUE,Ohio,55,-34,8.0 - 8.5
3493,-72.1859,40.8192,342,37.30,3.73,0.83,0.56,88,Jacket,0.22,TRUE,New York,86,-2,9.0 - 9.5
3452,-72.3425,40.7497,342,36.98,2.14,0.85,0.56,88,Jacket,0.22,TRUE,New York,86,-2,9.0 - 9.5
4808,-67.4985,43.7575,356,221.08,76.99,1.33,0.61,89,Semi,0.28,FALSE,Maine,93,4,9.5 - 10.0
7757,-80.0801,42.2430,320,19.55,1.30,0.65,0.48,89,Monopile,0.22,TRUE,Pennsylvania,65,-24,8.0 - 8.5
4347,-70.2192,42.5254,348,89.23,25.98,1.05,0.57,89,Semi,0.28,FALSE,Massachusetts,103,15,9.0 - 9.5
5099,-97.0664,26.4253,174,23.49,43.74,1.19,0.53,89,Monopile,0.22,TRUE,Texas,50,-39,8.5 - 9.0
4424,-70.0207,42.6852,348,146.40,43.25,1.13,0.58,89,Semi,0.28,FALSE,Massachusetts,103,15,9.5 - 10.0
7543,-87.6457,42.1772,206,21.51,1.78,0.48,0.53,89,Monopile,0.22,TRUE,Illinois,57,-32,8.0 - 8.5
3932,-69.4412,41.3622,349,35.16,12.69,1.38,0.59,89,Jacket,0.28,TRUE,Massachusetts,93,4,9.5 - 10.0
7636,-81.0916,41.8761,234,15.44,5.06,0.56,0.48,89,Monopile,0.22,TRUE,Ohio,55,-34,8.5 - 9.0
4601,-69.9331,43.2687,356,150.94,41.28,0.92,0.57,89,Semi,0.28,FALSE,Maine,93,4,9.0 - 9.5
4606,-69.2919,43.1364,356,195.16,66.53,1.24,0.60,89,Semi,0.28,FALSE,Maine,93,4,9.5 - 10.0
5702,-96.8633,27.9889,174,11.20,34.11,1.04,0.49,89,Monopile,0.19,TRUE,Texas,50,-38,8.0 - 8.5
4170,-69.9806,42.0761,349,65.05,17.46,0.80,0.57,89,Semi,0.22,FALSE,Massachusetts,93,4,8.5 - 9.0
3775,-70.5804,41.1994,349,33.00,5.00,1.37,0.56,89,Jacket,0.22,TRUE,Massachusetts,93,4,9.0 - 9.5
3704,-70.1508,40.9112,349,27.17,18.09,1.42,0.58,89,Jacket,0.28,TRUE,Massachusetts,93,4,9.5 - 10.0
4668,-69.6953,43.5212,356,114.04,30.15,1.03,0.55,89,Semi,0.28,FALSE,Maine,93,4,9.0 - 9.5
5248,-97.2925,27.2064,174,16.31,28.91,1.19,0.50,89,Monopile,0.19,TRUE,Texas,50,-39,8.0 - 8.5
3741,-70.2406,41.0298,349,30.24,14.84,1.41,0.58,89,Jacket,0.28,TRUE,Massachusetts,93,4,9.5 - 10.0
4608,-69.0362,43.0826,356,129.06,75.60,1.34,0.60,89,Semi,0.28,FALSE,Maine,93,4,9.5 - 10.0
8290,-87.2821,45.1669,197,13.28,7.55,0.35,0.49,89,Monopile,0.19,TRUE,Wisconsin,54,-35,8.0 - 8.5
3736,-70.8643,41.1571,349,30.08,7.81,1.34,0.56,89,Jacket,0.22,TRUE,Massachusetts,93,4,9.0 - 9.5
2754,-74.9222,38.3507,315,17.43,0.00,0.73,0.49,89,Monopile,0.22,TRUE,Maryland,73,-15,8.0 - 8.5
4624,-69.8969,43.3617,356,160.21,35.84,0.86,0.56,89,Semi,0.28,FALSE,Maine,93,4,9.0 - 9.5
4702,-67.9900,43.2600,356,216.54,76.29,1.44,0.61,89,Semi,0.28,FALSE,Maine,93,4,10.0 - 10.5
5178,-97.1802,26.9141,174,27.37,41.06,1.20,0.54,89,Jacket,0.22,TRUE,Texas,50,-39,8.5 - 9.0
4836,-67.4253,43.9435,356,198.01,69.09,1.25,0.61,89,Semi,0.28,FALSE,Maine,93,4,9.5 - 10.0
7943,-86.6162,43.9497,212,63.18,4.77,0.66,0.53,89,Jacket,0.22,TRUE,Michigan,58,-31,8.5 - 9.0
5988,-96.3231,28.3860,174,8.67,31.88,0.71,0.47,89,Monopile,0.19,TRUE,Texas,50,-38,7.5 - 8.0
4724,-67.8234,43.3242,356,237.79,78.95,1.39,0.61,89,Semi,0.28,FALSE,Maine,93,4,10.0 - 10.5
7884,-79.0033,42.7833,333,14.53,0.57,0.49,0.46,89,Monopile,0.22,TRUE,New York,67,-22,8.0 - 8.5
3933,-69.3164,41.3356,349,76.96,21.12,1.38,0.59,89,Semi,0.28,FALSE,Massachusetts,93,4,9.5 - 10.0
4647,-69.8606,43.4546,356,135.83,30.31,0.86,0.55,89,Semi,0.28,FALSE,Maine,93,4,9.0 - 9.5
6062,-95.9940,28.4840,174,15.19,27.62,0.68,0.47,89,Monopile,0.22,TRUE,Texas,50,-38,8.0 - 8.5
3002,-74.0959,39.3892,332,21.67,1.27,1.03,0.52,89,Monopile,0.28,TRUE,New Jersey,75,-14,8.5 - 9.0
